6.574588177541497158e-01,6.174030718402411244e-01,5.958463081169332876e-01,5.820882533617820487e-01,5.724680739417742359e-01,5.653940750284368599e-01,5.600288664128804106e-01,5.558712346014511585e-01,5.525960643252432192e-01,5.499813664803145929e-01,5.478701421482721212e-01,5.461484496863506788e-01,5.447319237840753114e-01,5.435570797037673207e-01,5.425754944141130132e-01,5.417497993972376635e-01,5.410508573228880458e-01,5.404557357843320364e-01,5.399462307780423798e-01,5.395077768423124365e-01,5.391286335502304405e-01,5.387992721883786418e-01,5.385119091247414502e-01,5.382601477610849949e-01,5.380387016038709058e-01,5.378431784507705649e-01,5.376699109904721219e-01,5.375158229180577729e-01,5.373783224247735690e-01,5.372552169348060458e-01,5.371446444443744861e-01,5.370450179180308314e-01,5.369549800182075172e-01,5.368733660613365100e-01,5.367991735609984882e-01,5.367315370742531400e-01,5.366697073398176698e-01,5.366130339068940769e-01,5.365609506163530051e-01,5.365129634230632050e-01,5.364686401478561129e-01,5.364276018262393864e-01,5.363895153833235785e-01,5.363540874141360382e-01,5.363210588883169372e-01,5.362902006302239233e-01,5.362613094514260270e-01,5.362342048335737577e-01,5.362087260768468866e-01,5.361847298432013131e-01
6.533214024520556107e-01,6.097291279149739118e-01,5.877932235088405566e-01,5.746830808743740304e-01,5.660047262599677831e-01,5.598947167163423888e-01,5.554177363203517404e-01,5.520441313706715425e-01,5.494480932803639250e-01,5.474171799435194607e-01,5.458067822813827963e-01,5.445151729318975509e-01,5.434689223602749975e-01,5.426139244082026636e-01,5.419096349357388487e-01,5.413252416106153486e-01,5.408370434719379505e-01,5.404266156710691993e-01,5.400794991653641297e-01,5.397842500929165288e-01,5.395317406066394428e-01,5.393146384701071883e-01,5.391270155410037290e-01,5.389640503260350046e-01,5.388217999470280573e-01,5.386970238330472949e-01,5.385870463163914268e-01,5.384896487440899993e-01,5.384029841677721029e-01,5.383255094417565001e-01,5.382559308443937152e-01,5.381931602801655057e-01,5.381362798168375372e-01,5.380845128309564851e-01,5.380372004245547179e-01,5.379937820704019380e-01,5.379537796674103145e-01,5.379167843597317811e-01,5.378824456058501902e-01,5.378504620871239483e-01,5.378205741259630690e-01,5.377925573473045784e-01,5.377662173673651846e-01,5.377413853336797667e-01,5.377179141724703904e-01,5.376956754252089077e-01,5.376745565770404411e-01,5.376544587966968214e-01,5.376352950212928139e-01,5.376169883307132524e-01
